sentence,sentiment,agreement
"According to Olvi 's Managing Director Lasse Aho , the company has an ongoing MMX Plus project that aims to find growth outside Finland .",positive,75
Acquisitions have been made and businesses have been well integrated .,positive,75
Alma Media 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,neutral,75
Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,neutral,75
"Auburn 's sales in 2007 were CAD 41 million ( approximately EUR 27 million ) , and the company employs some 150 people .",neutral,75
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive,75
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",neutral,75
CORPORATE IT UPDATE - ( C ) 1995-2009 M2 COMMUNICATIONS LTD Finnish technology group Teleste Corporation ( OMX Helsinki : TLT1V ) reported on Wednesday ( 4 February ) an operating profit of EUR5 .6 m on net sales of EUR108 .7 m for the year 2008 .,neutral,75
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,neutral,75
Diluted loss per share stood at EUR 0.15 versus EUR 0.26 .,positive,75
Elcoteq 's revenues in 2007 were approximately EUR 120 million .,neutral,75
Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .,positive,75
Finnish aluminium products manufacturer Nordic Aluminium Plc ( OMX Helsinki : NOA1V ) reported on Monday ( 18 August ) an operating profit of EUR7 .9 m on net sales of EUR55 .2 m for the period January-June 2008 .,neutral,75
Finnish component supplier Componenta Corporation ( OMX Helsinki : CTH1V ) reported on Tuesday ( 15 July ) an operating profit of EUR46 .2 m on net sales of EUR386 .0 m for the financial period January-June 2008 .,neutral,75
Finnish glass technology group Glaston Corporation ( OMX Helsinki : GLA1V ) reported on Thursday ( 14 August ) an operating profit of EUR6 .5 m on net sales of EUR201 .5 m for the period January-September 2008 .,neutral,75
"Finnish software company QPR Software Plc ( OMX Helsinki : QPR1V ) reported on Thursday ( 23 October ) an operating profit of EUR63 ,000 on net sales of EUR1 .5 m for the third quarter 2008 .",neutral,75
"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive,75
"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",neutral,75
"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",positive,75
"For the fiscal year ending September 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group 's revenue .",neutral,75
"Galeria Podlaska , a shopping mall on Wysockiego Street in Bia ` ystok , is approximately 60-percent leased or reserved .",neutral,75
In 2005 the bank posted a net profit of Lt 8.2 mn .,neutral,75
"In 2006 , TeliaSonera net sales were SEK 91 bn , EBITDA was SEK 32.266 bn , net income was SEK 19.28 bn .",neutral,75
"In 2007 , Alma Media 's operating profit was about EUR 53mn .",neutral,75
"In 2007 , almost two thirds of Orion 's net sales came from these drugs .",neutral,75
"In 2007 , Huhtamaki will continue to invest in organic growth .",neutral,75
"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 .",neutral,75
"In 2009 , it reported net sales of approximately EUR 6mn .",neutral,75
"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",neutral,75
"In January-September 2007 , operating profit totaled EUR 20.5 mn .",neutral,75
"It expects revenue between $ 8.4 billion and $ 8.7 billion , compared to analyst estimates of $ 8.67 billion .",neutral,75
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",positive,75
"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates .",positive,75
"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker .",positive,75
"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. .",positive,75
Net profit in the period in 2009 was ( EURO ) 29 million .,neutral,75
Net profit in the same period in 2006 was 36.6 million euros .,neutral,75
Net profit in the same period in 2006 was (  x20ac ) 172 million .,neutral,75
"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people .",neutral,75
Net sales in 2008 are expected to be on the same level as in 2007 .,neutral,75
Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,neutral,75
"Of this , EUR 38.8 mn was net interest income .",neutral,75
"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral,75
Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .,neutral,75
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive,75
Profit of the accounting period was EUR 0.3 mn .,neutral,75
"Russia accounted for 9 % of the Lagardere magazine division 's revenue , or EUR 114.40 mn ( USD 148.11 mn ) in 2009 , the USA - for 18 % .",neutral,75
Scanfil expects net sales in 2008 to remain at the 2007 level .,neutral,75
Talvivaara has secured a 10-year off-take agreement for 100 per cent of its main output of nickel and cobalt to Norilsk Nickel and entered into a long-term zinc streaming agreement with Nyrstar NV .,positive,75
Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral,75
"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",positive,75
The announced restructuring will significantly decrease the Company 's indebtedness .,positive,75
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .,neutral,75
The company closed last year with a turnover of about four million euros .,neutral,75
The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .,neutral,75
The company expects sales revenue of RMB8 .0 billion in 2009 .,neutral,75
The company has exported into about twenty European countries as well as to Africa .,neutral,75
The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,neutral,75
"The company 's profit totaled Ls 134,700 .",neutral,75
"The company targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",neutral,75
The diesel margin has remained high .,positive,75
The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,neutral,75
"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons .",neutral,75
"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons .",neutral,75
"The Group 's revenue amounts to over EUR 80 million , about half of which is accounted for by exports .",neutral,75
The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,neutral,75
The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people .,neutral,75
The insurance division turned a EUR120m profit .,neutral,75
The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',positive,75
"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive,75
The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .,positive,75
"The segment has an annual revenue of approximately EUR400m , the company said .",neutral,75
"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .",positive,75
With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .,positive,75
"`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement .",positive,75
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .",positive,75
Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .,positive,75
"The Bristol Port Company has sealed a one million pound contract with Cooper Specialised Handling to supply it with four 45-tonne , customised reach stackers from Konecranes .",positive,75
"The company said that it will supply the WCDMA 3G-HSPA radio network , including the modular , high capacity Nokia Flexi WCDMA base station in East Java , Bali , Sumatra and Batam .",positive,75
"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .",positive,75
The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .,positive,75
These savings will have full impact as of the beginning of 2007 .,neutral,75
This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,positive,75
"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .",positive,75
"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy .",positive,75
Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,neutral,75
"The joint venture will invest about EUR 500,000 in production technology straight away .",neutral,75
"A spokesman said : `` The food store center , subject to council and local support , could comprise a supermarket or smaller store and other niche outlets , and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers . ''",neutral,75
"A total of 185 Wonderware Certified SIs are available to integrate and support Wonderware products such as InTouch -« HMI software , IndustrialSQL Server historian , Wonderware Information Server , DT Analyst software or QI Analyst SPC software .",neutral,75
Absolut Bank is exploring the possibility of further borrowing .,neutral,75
Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional investors .,neutral,75
"According to CEO Hannu Syrj+ñnen , a new common name and visual identity is required as the group has grown and internationalised .",neutral,75
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .",neutral,75
"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .",neutral,75
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",neutral,75
"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",neutral,75
Airbus will attempt to evacuate up to 873 people within 90 seconds .,neutral,75
"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .",neutral,75
All rights reserved .,neutral,75
"Also , Westpac is to issue a benchmark , 18 month FRN deal in Euros .",neutral,75
"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .",neutral,75
Basware Einvoices Oy will be merged into the parent company during the present fiscal period .,neutral,75
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .",neutral,75
"Besides , Pit-Produkt will enter the new segments .",neutral,75
CapMan made its initial investment in OneMed in June 2006 .,neutral,75
Earnings per share were EUR -0.04 -0.06 .,neutral,75
Finnish industrial group Ruukki Group Plc OMX Helsinki : RUG1V said on Friday 14 November that its furniture business segment Incap Furniture has concluded personnel negotiations that were started at the end of September .,neutral,75
He is a member of the Board of numerous com-panies and a shareholder of the Boardman Ltd board specialist net-work .,neutral,75
"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum .",neutral,75
"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .",neutral,75
"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .",neutral,75
"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections .",neutral,75
In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .,neutral,75
"In the Baltic countries , Atria 's target is organic growth .",neutral,75
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",neutral,75
Kershaw takes up the position with immediate effect from her previous role as marketing manager of Sankey Home & Garden Products .,neutral,75
LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .,neutral,75
Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,neutral,75
"mr Bakman sees also expansion options on the Tallinn-Helisnki link , claiming however , that operating the link with only a single ship is not enough .",neutral,75
No financial details were available .,neutral,75
No financial details were provided .,neutral,75
No financial details were reported .,neutral,75
No more waste-burning facilities should be built .,neutral,75
"No price was given for the transaction , which merges two London companies that have worked together on a number of projects including delivery of timetables for Britain 's National Express East Coast rail networks .",neutral,75
No pricing details were disclosed .,neutral,75
"Nokia said it still expects to sell 150 more million Symbian devices in years to come , giving an indication of how it expects the Phone 7 handoff to work .",neutral,75
Nordea Bank Estonia is part of the largest financial group in the Nordic countries .,neutral,75
"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .",neutral,75
"Our in-depth expertise extends to the fields of energy , industry , urban & mobility and water & environment .",neutral,75
"POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel. +358 10 33 21307 Poyry is a global expert in consulting and engineering .",neutral,75
Price talk is in the Euribor plus 2 bps area and the sole lead is Citigroup .,neutral,75
"Product deliveries will not be interrupted , the refiner said , giving no financial details .",neutral,75
Protalix has $ 42 million in cash and no sales .,neutral,75
Public services will also be available .,neutral,75
Sponda Plc 's Annual General Meeting decided on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,neutral,75
SSH Establishes New Global Sales and Marketing Group to be led by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions,neutral,75
Status : Agreed,neutral,75
STUK today is a full service house expert in radiation and nuclear safety issues .,neutral,75
"Telecom has a foreign investment limit of 74 % , but it appears that mobile VAS does not , which means that Tecnomen can pick up as much as 96.6 % .",neutral,75
Teleste BK Optiflex amplifier products will be used in ongoing capacity upgrade of KDG 's network to bi-directionality .,neutral,75
"The buyer is real estate owner Propertos Oy , but the companies have agreed not to disclose financial details of the deal .",neutral,75
The category was marked by maturity and the recession .,neutral,75
The chain is to unite 45-50 centres by the end of 2008 .,neutral,75
"The company will use the money for product development and research activities through 2013 in its key markets Finland , Germany , Italy and France .",neutral,75
The contracts comprise turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,neutral,75
"The Finland-based company says it will move into an existing 260,000-square-foot facility in September .",neutral,75
"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",neutral,75
"The Finnish company is building a 800,000 mt-year biodiesel plant in Singapore .",neutral,75
The ground barleycorn has been fully produced in Finland and will be available in stores as of the beginning of 2010 .,neutral,75
The implementation of the deal is subject to the approval by the Finnish Competition Authority .,neutral,75
The initial estimated total value was 1744900 EUR and the final award value was 1744900 EUR .,neutral,75
The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,negative,75
The new activity will incur an investment of about 5 MEUR .,neutral,75
"The recruitment is related to the relocation of Stora Enso 's research operations to Karlstad , central Sweden .",neutral,75
The Remote Radio head module will be available at 4W power for 2.5 GHz and 3.5 GHz TDD frequency bands .,neutral,75
The restructuring measures will not affect the production of packaging printing material .,neutral,75
"The sale , comprising the margarine business in Finland and Poland , follows the approval of the Polish competition authorities earlier in October .",neutral,75
"The ship cranes , which will be manufactured by MacGREGOR 's partner plants in China , will be delivered between 2008-2010 for vessels ordered by Chinese COSCO , German Peter Dohle and Hong Kong based Cido Shipping .",neutral,75
The transaction will take place without payment of merger consideration .,neutral,75
The unit is planned to be operational during the second half of 2007 and in full stream in 2008 .,neutral,75
"The wireless industry is bracing itself for the iPhone , which will launch on June 29 .",neutral,75
This is the company 's first contract abroad .,neutral,75
This solution is an extension to the existing online mediation solution delivered earlier by Comptel and IBM .,neutral,75
"Yesterday , Legrand issued its E300 million fixed rate deal maturing 2017 .",neutral,75
"BAWAG - Is to issue a benchmark , covered deal .",neutral,75
"Swedbank Hypotek - Is to issue a benchmark , fixed rate covered deal in Euros , maturing January 2010 .",neutral,75
"Argentine agricultural export company Calafate has tapped compatriot firm Finnegans for a software solution , the latter company said in a statement .",neutral,75
26 November 2010 - Finnish sports-equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today it has obtained a EUR30m Schuldschein note loan from a pool of international investors .,neutral,75
"A total of 131000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between May 1 , 2010 and June 30 , 2010 under the company 's stock option rights 2007A .",neutral,75
"A total of 38,244 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed on 19 April exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral,75
"ABN Amro Capital has agreed to sell its Helsinki-based designer homeware producer , Iittala Oyj , to crosstown consumer products group Fiskars Corp. , for EUR230 million to EUR235 million ( $ 310 million to $ 316 million ) .",neutral,75
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,75
Finnish beverage company Olvi is one of the last listed companies in Finland that has not yet published its financial result for the second quarter of 2009 .,neutral,75
Finnish Rautaruukki 's engineering division Ruukki Engineering will re-organise its operations in the Mo i Rana plant in Norway .,neutral,75
"Swedish engineering consultant firm Etteplan is to establish a unit in town Borl+ñnge , by the turn of the month March-April 2008 .",neutral,75
"The Finnish investment company Sponda is conducting negotiations to acquire the business center Dukat Palace-2 located in the center of Moscow , from London & Regional Properties .",neutral,75
"According to Heikkil+ñ , more than just `` refreshment and energy '' will soon be found in soft drinks also in Finland .",neutral,75
"According to Saarioinen 's Managing Director Ilkka M+ñkel+ñ , the food industry sector has a significant excess of production machinery .",neutral,75
"Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .",neutral,75
"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",neutral,75
"AHMS will also offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",neutral,75
Aktia forecasts Finland 's inflation at 1.1 % in 2010 .,neutral,75
Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .,neutral,75
"Aldata Solution Oyj Stock Exchange Release 11 August 2006 , at 11.00 am ALDATA SHARES SUBSCRIBED FOR WITH 2003 STOCK OPTIONS A total of 95,000 new shares of Aldata Solution Oyj have been subscribed for with the company 's 2003A stock options .",neutral,75
"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) .",neutral,75
"ALEXANDRIA , Va. , Jan. 9 -- United States Patent no. 7,862,685 , issued on Jan. 4 , was assigned to Kemira Chemicals Inc. ( Marietta , Ga. ) .",neutral,75
"ALEXANDRIA , Va. , May 23 -- Matti Harkonen and Pentti Sipponen , both of Espoo , Finland , Osmo Suovaniemi of Helsinki , Finland , and Tapani Tiusanen of Vantaa , Finland , have developed a paper web press device .",neutral,75
"ALEXANDRIA , Va. , Oct. 23 -- Hans-Otto Scheck of Espoo , Finland , has developed a method of identifying remote radio units in a communication system .",neutral,75
"ALEXANDRIA , Va. , Oct. 6 -- United States Patent no. 7,804,288 , issued on Sept. 28 , was assigned to Vacon Oyj ( Vaasa , Finland ) .",neutral,75
"Alma Media Corporation Press Release 15 March 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BEING BOUGHT BY SUOMEN PAIKALLISSANOMAT Two local papers , Tyrvaan Sanomat and Paikallissanomat , appearing in Sastamala and its neighbouring municipalities , are to be bought by Suomen Paikallissanomat Oy .",neutral,75
"Also in Latvia , we act as a partner for bakery customers in both production and product development .",neutral,75
"An acquisition of TeliaSonera would be France Telecom 's biggest since its 2000 purchase of Orange plc for  27.8 billion ( $ 55.1 billion ) and would create the world 's fourth-largest telecom company behind AT&T Inc. , Verizon Communications Inc. and NTT Corp. of Japan .",neutral,75
"As a condition to the deal , Savcor Alfa has to have bought Photonium and Akseli Lahtinen Inc. 's business operations prior to the deal .",neutral,75
Aspo serves demanding business-to-business customers .,neutral,75
"Aspocomp said it will spin off its Chinese and Indian units , and some equipment from its Salo plant in Finland , into a newly-formed unit , most of which it will then sell on to Hong Kong-listed Meadville .",neutral,75
"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital .",neutral,75
"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",neutral,75
"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay solution suite .",neutral,75
"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",neutral,75
"Body ES Vostok also owns stakes in power sales companies MosenergosbytBody ( RTS : MSSB ) ( 50.9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48.36 % ) and Tambov Power Sales Company ( RTS : TASB ) ( 49.01 % ) , all ofBodywhich it received from the distribution balance .",neutral,75
Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,neutral,75
Consumption is forecast to grow by about 2 % .,positive,75
Country : ; Germany Sector : Construction-Real Estate ; Machinery-Engineering Target : Caverion GmbH Buyer : YIT Oyj Deal size in USD : 90.3 m Type : Corporate acquisition Status : Agreed,neutral,75
credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .,positive,75
"Currently , the plant operates on full capacity .",neutral,75
"Due to Pirkka beer , Olvi 's brewery in Iisalmi is moving to 7-day , 24-hour work shifts .",neutral,75
Efore has decided to establish a company for eletric vehicle ( EV ) business in China .,neutral,75
Electricity consumption grows with higher frequencies .,neutral,75
Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,neutral,75
"Elsewhere , the tendency is towards more developed packaging than before .",neutral,75
Financial details were not disclosed .,neutral,75
"Finnish electronics contract maker Incap Oyj said on January 3 , 2008 it sold its manufacturing facilities in Helsinki to local real estate company Sponda Oyj for 5.3 mln euro ( $ 7.8 mln ) .",neutral,75
"Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank .",neutral,75
"Finnish publisher Alma Media ( HEL : ALN1V ) said Wednesday it has decided to further extend its EUR1 .85 ( USD2 .75 ) apiece mandatory tender offer for media group Talentum ( HEL : TTM1V ) , which started on 19 August , until 16 November .",neutral,75
"Finnish real estate company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",neutral,75
"First Industrial will seek LEED designation for Uponor 's new building and a 282,000 square-foot speculative distribution center at First Park Lakeville .",neutral,75
Fortum had intended to spend as much as ( EURO ) 2.7 bn to become the sole owner of TGK-10 .,neutral,75
"Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange .",neutral,75
"F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .",neutral,75
"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Bank plc. .",neutral,75
hu will offer a further discount of between 25 % and 50 % on selected books .,neutral,75
"If needed , she provides also further information on ferry connections and hotels .",neutral,75
Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,neutral,75
"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",neutral,75
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,neutral,75
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",neutral,75
Joint procurement will be later extended to the factories in the Baltic countries .,neutral,75
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",neutral,75
Karppinen expects the consolidation trend to continue in the Finnish market .,neutral,75
"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",neutral,75
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",neutral,75
"Loudeye Corp. , up $ 2.56 at $ 4.33 Nokia Corp. , down 10 cents at $ 19.46 Nokia agreed to buy the digital music distributor for $ 60 million .",neutral,75
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",positive,75
Metsa-Botnia will sell 82.1 % of its stake in the Uruguayan companies and Metsaliitto -- 5.5 % .,neutral,75
"Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 , the company said .",neutral,75
"M-real Corporation Stock Exchange Release 27 August 2009 at 3.15 pm M-real has received the EUR 190 million cash payment from Sappi M-real Corporation , a part of Mets+ñliitto Group , divested its Graphic Papers business to Sappi Limited at the end of 2008 for EUR 750 million .",neutral,75
Neither of the companies use genetically engineered soy at the moment .,neutral,75
No financial detail were available .,neutral,75
"Nordea Pankki Suomi Oyj , according to previously announced , has made forward contracts on Alma Media Corporation shares .",neutral,75
Nordea 's chairman of the board Hans Dalborg has informed the nomination committee that he will not be up for re-election at the Annual General Meeting in 2011 .,neutral,75
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",neutral,75
Philips was not available to comment on the report .,neutral,75
Pohjola and cooperative banks have continued to combine their branch office network .,neutral,75
"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral,75
Protalix is developing genetically engineered proteins from plant cells .,neutral,75
Radiation and today is a full service house expert in radiation and nuclear safety issues .,neutral,75
Recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008 .,neutral,75
"Risto Jalo , chief executive of Dormus Print and also owner of the remainder of the company , will keep his position after the acquisition .",neutral,75
Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business .,neutral,75
"SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , the world 's largest cell-phone maker , is using the Consumer Electronics Show in Las Vegas to introduce a high-end , thin folding phone , according to a media report Monday .",neutral,75
Solidium now holds 5.0 per cent of the shares Solidium Oy has acquired 5.0 per cent of the shares in Tieto Corporation for approximately EUR 58 million .,neutral,75
"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .",positive,75
"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares .",positive,75
"Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .",neutral,75
"Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks .",neutral,75
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive,75
